Pt1,Pt2,Pt3,F1,F2,F3,Error
36,13,43,[2.0],[2.0],[2.0],37675472.23153134
36,14,43,[2.0],[2.0],[2.0],37848048.608501725
36,35,43,[2.0],[2.0],[2.0],186625834.60539827
36,16,43,[2.0],[2.0],[2.0],38145373.6759022
36,3,43,[2.0],[2.0],[2.0],188877863.90045565
36,10,43,[2.0],[2.0],[2.0],95818841.25525646
36,23,43,[2.0],[2.0],[2.0],206206254.87826228
36,21,43,[2.0],[2.0],[2.0],208103931.8797387
36,49,43,[2.0],[2.0],[2.0],38819950.114417076
36,1,43,[2.0],[2.0],[2.0],188030723.89571798
36,4,43,[2.0],[2.0],[2.0],184715841.08890504
36,22,43,[1.6740043378406113],[1.6740043378406113],[1.6740043378406113],22102136.854117107
36,28,43,[2.0],[2.0],[2.0],109060956.81302167
36,18,43,[2.0],[2.0],[2.0],38564008.41277793
36,2,43,[2.0],[2.0],[2.0],192069197.78930598
36,29,43,[2.0],[2.0],[2.0],100617711.84692006
36,15,43,[1.8421902752772181],[2.6824324132728936],[1.8421902752772181],1644465.4678480886
36,48,43,[1.934468175752627],[2.693312848649813],[1.834647771947555],1280765.465024917
36,32,43,[1.7289501678846464],[1.7289501678846464],[1.7289501678846464],6506726.944138316
36,20,43,[2.0],[2.0],[2.0],38858064.70876032
36,25,43,[2.0],[2.0],[2.0],215623711.21361715
36,19,43,[2.0],[2.0],[2.0],39063917.547968484
36,17,43,[2.0],[2.0],[2.0],39302949.768368475
36,5,43,[2.0],[2.0],[2.0],177255427.37247637
36,24,43,[2.0],[2.0],[2.0],211761122.087166
