Pt1,Pt2,Pt3,F1,F2,F3,Error
18,47,1,[1.9471642249045775],[1.9471642249045775],[2.4755219758588023],2906183.61818408
18,8,1,[0.0],[0.011935429491570868],[1.1516977588410528e-10],999.0855910480009
18,34,1,[2.0],[2.0],[2.0],531746.7213153845
18,37,1,[1.9558340664494522],[2.3974934019549305],[2.3974934019549305],288041.58766285365
18,10,1,[2.0],[2.0],[2.0],4366693.64689101
18,36,1,[2.0],[2.0],[2.0],228369.8486577271
18,7,1,[2.0],[2.0],[2.0],2577265.358696912
18,32,1,[2.0],[2.0],[2.0],415412.3680887284
18,6,1,[2.0],[2.0],[2.0],1425684.356872598
18,17,1,[2.0],[2.0],[2.0],12316972.065720886
18,21,1,[1.98],[2.18],[2.18],1339826.707733461
18,25,1,[2.0],[2.0],[2.0],1757242.2220278922
18,12,1,[2.0],[2.0],[2.0],3784565.7031215783
18,42,1,[19.99999986023489],[18.004659174794],[0.0],396.8775436909032
18,43,1,[20.0],[19.242970721900274],[4.248247549430519e-09],622.5340952900083
18,14,1,[2.0],[2.0],[2.0],5537838.951539196
18,20,1,[2.0],[2.0],[2.0],1388208.2936069777
18,24,1,[2.0],[2.0],[2.0],1874539.3257570497
18,13,1,[2.0],[2.0],[2.0],6576421.008649448
18,33,1,[2.0],[2.0],[2.0],379321.68393689574
18,9,1,[2.0],[2.0],[2.0],1843691.7151958258
18,22,1,[1.98],[2.18],[2.18],1228067.9446355116
18,35,1,[1.9179295054063639],[2.7386344513427248],[2.7386344513427248],265376.66572803794
18,39,1,[1.7076456927933261],[4.095385615283523],[3.6050297958970217],222343.7790162085
18,38,1,[2.0],[2.0],[2.0],751199.0765398114
18,19,1,[1.9560512668273955],[2.1955385985534406],[2.1955385985534406],1158748.344590814
18,40,1,[1.4861136228169847],[2.606682912597309],[2.606682912597309],424697.3480448783
18,23,1,[2.0],[2.0],[2.0],1427034.1028217287
18,41,1,[0.0010350838927985673],[0.0],[0.0],999.9119265122566
11,4,1,[2.0],[2.0],[2.0],639853.9998694169
11,49,1,[2.0],[2.0],[2.0],3106689.3691043225
11,27,1,[8.552538326277968],[11.213224991873645],[7.594289767550212e-08],661.9783304290166
11,30,1,[8.520037134546232],[11.186681918934962],[6.846139778619432e-10],664.4980342231503
11,44,1,[1.948512948253864],[1.948512948253864],[2.463383465715224],2169916.8016844904
11,48,1,[1.9208195168899613],[1.9208195168899613],[2.3018455425961077],2362649.8832582287
